,Model Year,City,count
4113,2023,Tonasket,2
4114,2023,Toppenish,6
4115,2023,Touchet,2
4116,2023,Toutle,3
4117,2023,Trabuco Canyon,1
4118,2023,Trout Lake,16
4119,2023,Tucson,1
4120,2023,Tukwila,516
4121,2023,Tulalip,3
4122,2023,Tumwater,215
4123,2023,Twisp,11
4124,2023,Underwood,9
4125,2023,Union,16
4126,2023,Union Gap,2
4127,2023,Uniontown,1
4128,2023,University Place,195
4129,2023,Upper Marlboro,1
4130,2023,Usk,2
4131,2023,Vader,1
4132,2023,Valleyford,6
4133,2023,Vancouver,2015
4134,2023,Vantage,1
4135,2023,Vashon,147
4136,2023,Vass,1
4137,2023,Vaughn,6
4138,2023,Veradale,18
4139,2023,Virginia Beach,3
4140,2023,Waitsburg,2
4141,2023,Walla Walla,94
4142,2023,Walnut Creek,1
4143,2023,Wapato,6
4144,2023,Warden,4
4145,2023,Warrensburg,1
4146,2023,Washington,3
4147,2023,Washougal,204
4148,2023,Washtucna,1
4149,2023,Waterville,4
4150,2023,Wenatchee,163
4151,2023,West Richland,75
4152,2023,Westport,7
4153,2023,White Salmon,59
4154,2023,Wilkeson,3
4155,2023,Winchester,1
4156,2023,Winlock,14
4157,2023,Winthrop,39
4158,2023,Woodbridge,1
4159,2023,Woodinville,763
4160,2023,Woodland,60
4161,2023,Woodway,18
4162,2023,Yacolt,18
4163,2023,Yakima,218
4164,2023,Yarrow Point,29
4165,2023,Yelm,99
4166,2023,Zillah,10
4167,2024,Aberdeen,50
4168,2024,Acme,3
4169,2024,Addy,2
4170,2024,Airway Heights,10
4171,2024,Alexandria,2
4172,2024,Algona,10
4173,2024,Allyn,17
4174,2024,Almira,1
4175,2024,Amanda Park,1
4176,2024,Amboy,2
4177,2024,Anacortes,136
4178,2024,Anderson Island,8
4179,2024,Annapolis,2
4180,2024,Ariel,6
4181,2024,Arlington,172
4182,2024,Arroyo Grande,1
4183,2024,Artondale,1
4184,2024,Ashburn,1
4185,2024,Ashford,4
4186,2024,Asotin,3
4187,2024,Auburn,692
4188,2024,Bainbridge Island,367
4189,2024,Baring,1
4190,2024,Barstow,1
4191,2024,Battle Ground,191
4192,2024,Beaux Arts,5
4193,2024,Belfair,31
4194,2024,Belleville,1
4195,2024,Bellevue,2479
4196,2024,Bellingham,708
4197,2024,Benton City,13
4198,2024,Bickleton,1
4199,2024,Bingen,2
4200,2024,Black Diamond,111
4201,2024,Blaine,112
4202,2024,Bonney Lake,357
4203,2024,Bothell,1641
4204,2024,Bow,26
4205,2024,Bremerton,444
4206,2024,Brewster,7
4207,2024,Bridgeport Bar,1
4208,2024,Brier,73
4209,2024,Brinnon,6
4210,2024,Brush Prairie,60
4211,2024,Buckley,91
4212,2024,Bucoda,1
4213,2024,Buena,1
4214,2024,Buford,1
4215,2024,Burbank,3
4216,2024,Burien,279
4217,2024,Burlington,186
4218,2024,Bz Corner,1
4219,2024,Camano Island,107
4220,2024,Camas,418
4221,2024,Camden,1
4222,2024,Carbonado,4
4223,2024,Carlton,1
4224,2024,Carnation,91
4225,2024,Carrollton,1
4226,2024,Carson,2
4227,2024,Cashmere,21
4228,2024,Castle Rock,19
4229,2024,Cathlamet,8
4230,2024,Centerville,1
4231,2024,Centralia,138
4232,2024,Charlottesville,1
4233,2024,Chattaroy,17
4234,2024,Chehalis,55
4235,2024,Chelan,40
4236,2024,Chelan Falls,3
4237,2024,Cheney,54
4238,2024,Chewelah,3
4239,2024,Chimacum,5
4240,2024,Cinebar,2
4241,2024,Clallam Bay,1
4242,2024,Clarkston,18
4243,2024,Clayton,2
4244,2024,Cle Elum,73
4245,2024,Clinton,47
4246,2024,Clyde Hill,68
4247,2024,Colbert,52
4248,2024,Colfax,2
4249,2024,College Place,27
4250,2024,Colorado Springs,3
4251,2024,Colton,1
4252,2024,Colville,15
4253,2024,Concrete,16
4254,2024,Connell,3
4255,2024,Copalis Beach,2
4256,2024,Cosmopolis,7
4257,2024,Coulee City,4
4258,2024,Coulee Dam,2
4259,2024,Coupeville,61
4260,2024,Covington,187
4261,2024,Cowiche,1
4262,2024,Curlew,1
4263,2024,Curtis,2
4264,2024,Cusick,2
4265,2024,Custer,7
4266,2024,Dallesport,4
4267,2024,Darrington,9
4268,2024,Davenport,6
4269,2024,Dayton,3
4270,2024,Dededo,1
4271,2024,Deer Park,24
4272,2024,Deming,5
4273,2024,Denver,1
4274,2024,Des Moines,158
4275,2024,Dixie,1
4276,2024,Dupont,59
4277,2024,Duvall,157
4278,2024,East Wenatchee,102
4279,2024,Easton,1
4280,2024,Eastsound,35
4281,2024,Eatonville,44
4282,2024,Edgewood,79
4283,2024,Edmonds,476
4284,2024,Edwall,2
4285,2024,Elk,9
4286,2024,Ellensburg,67
4287,2024,Elma,12
4288,2024,Eltopia,1
4289,2024,Endicott,3
4290,2024,Entiat,6
4291,2024,Enumclaw,81
4292,2024,Ephrata,28
4293,2024,Escondido,1
4294,2024,Ethel,2
4295,2024,Evans,3
4296,2024,Everett,792
4297,2024,Everson,15
4298,2024,Fairchild Air Force Base,4
4299,2024,Fairfield,2
4300,2024,Fall City,62
4301,2024,Farmington,1
4302,2024,Feasterville Trevose,1
4303,2024,Federal Way,492
4304,2024,Ferndale,95
4305,2024,Fife,106
4306,2024,Fircrest,49
4307,2024,Foley,1
4308,2024,Forks,7
4309,2024,Fort George G Meade,2
4310,2024,Fort Huachuca,1
4311,2024,Fort Leavenworth,1
4312,2024,Fox Island,60
4313,2024,Freeland,44
4314,2024,Friday Harbor,76
4315,2024,Gaithersburg,1
4316,2024,Garfield,2
4317,2024,Gig Harbor,547
4318,2024,Glacier,1
4319,2024,Glenoma,1
4320,2024,Gold Bar,23
4321,2024,Goldendale,11
4322,2024,Graham,121
4323,2024,Grand Coulee,3
4324,2024,Grandview,13
4325,2024,Granger,3
4326,2024,Granite Falls,35
4327,2024,Grapeview,18
4328,2024,Grayland,4
4329,2024,Greenacres,64
4330,2024,Greenbank,20
4331,2024,Greene,1
4332,2024,Gresham,1
4333,2024,Gunpowder,1
4334,2024,Hamilton,1
4335,2024,Hanford,1
4336,2024,Hansville,18
4337,2024,Hartline,1
4338,2024,Helendale,1
4339,2024,Hoodsport,12
4340,2024,Hoquiam,9
4341,2024,Hunts Point,15
4342,2024,Husum,3
4343,2024,Hutto,1
4344,2024,Ilwaco,3
4345,2024,Incorporated,1
4346,2024,Index,2
4347,2024,Indianapolis,1
4348,2024,Indianola,9
4349,2024,Ione,2
4350,2024,Issaquah,705
4351,2024,Jacksonville,1
4352,2024,Joint Base Lewis Mcchord,46
4353,2024,Kalama,38
4354,2024,Kelso,49
4355,2024,Kenmore,280
4356,2024,Kennewick,247
4357,2024,Kent,1011
4358,2024,Kettle Falls,7
4359,2024,Keyport,4
4360,2024,Kingston,78
4361,2024,Kirkland,1331
4362,2024,Kittitas,2
4363,2024,Knoxville,8
4364,2024,La Center,50
4365,2024,La Conner,26
4366,2024,Lacey,299
4367,2024,Lacrosse,1
4368,2024,Lake Forest Park,161
4369,2024,Lake Ozark,1
4370,2024,Lake Stevens,496
4371,2024,Lake Tapps,99
4372,2024,Lake Zurich,1
4373,2024,Lakebay,24
4374,2024,Lakewood,334
4375,2024,Langley,68
4376,2024,Leavenworth,61
4377,2024,Lebam,1
4378,2024,Liberty Lake,101
4379,2024,Libertyville,1
4380,2024,Lilliwaup,2
4381,2024,Lincoln,1
4382,2024,Lind,1
4383,2024,Long Beach,16
4384,2024,Longbranch,9
4385,2024,Longview,74
4386,2024,Loon Lake,5
4387,2024,Lopez Island,30
4388,2024,Lummi Island,7
4389,2024,Lyle,5
4390,2024,Lyman,1
4391,2024,Lynden,64
4392,2024,Lynnwood,875
4393,2024,Mabton,2
4394,2024,Malaga,4
4395,2024,Malott,1
4396,2024,Mansfield,3
4397,2024,Manson,21
4398,2024,Maple Falls,8
4399,2024,Maple Valley,472
4400,2024,Marlin,1
4401,2024,Marysville,460
4402,2024,Mattawa,6
4403,2024,Mazama,4
4404,2024,Mc Lean,1
4405,2024,Mccleary,15
4406,2024,Mead,39
4407,2024,Medical Lake,12
4408,2024,Medina,70
4409,2024,Menlo,2
4410,2024,Mercer Island,507
4411,2024,Mesa,4
4412,2024,Metaline,1
4413,2024,Methow,2
4414,2024,Middletown,1
4415,2024,Mill Creek,196
4416,2024,Milton,37
4417,2024,Mineral,3
4418,2024,Moclips,1
4419,2024,Moncks Corner,1
4420,2024,Monitor,1
4421,2024,Monroe,246
4422,2024,Montclair,1
4423,2024,Montesano,17
4424,2024,Morton,7
4425,2024,Moses Lake,114
4426,2024,Mossyrock,4
4427,2024,Mount Vernon,180
4428,2024,Mountain View,1
4429,2024,Mountlake Terrace,117
4430,2024,Moxee,10
4431,2024,Mukilteo,208
4432,2024,Murrieta,1
4433,2024,Naches,11
4434,2024,Napavine,1
4435,2024,Naselle,5
4436,2024,Neah Bay,1
4437,2024,New York,1
4438,2024,Newcastle,268
4439,2024,Newman Lake,9
4440,2024,Newport,11
4441,2024,Nine Mile Falls,30
4442,2024,Nooksack,2
4443,2024,Nordland,11
4444,2024,Normandy Park,48
4445,2024,North Bend,188
4446,2024,North Bonneville,4
4447,2024,Northwestern Lake,1
4448,2024,Norwich,1
4449,2024,O Fallon,1
4450,2024,Oak Harbor,145
4451,2024,Oakesdale,1
4452,2024,Oakville,7
4453,2024,Ocean Park,7
4454,2024,Ocean Shores,45
4455,2024,Odenton,1
4456,2024,Odessa,2
4457,2024,Okanogan,1
4458,2024,Olalla,17
4459,2024,Olga,11
4460,2024,Olympia,1098
4461,2024,Omak,7
4462,2024,Onalaska,12
4463,2024,Orcas Is,4
4464,2024,Orient,2
4465,2024,Orondo,15
4466,2024,Oroville,4
4467,2024,Orting,58
4468,2024,Othello,19
4469,2024,Otis Orchards,14
4470,2024,Outlook,3
4471,2024,Oysterville,1
4472,2024,Ozark,1
4473,2024,Pacific,26
4474,2024,Pacific Beach,8
4475,2024,Packwood,6
4476,2024,Palisades,1
4477,2024,Palouse,6
4478,2024,Parker,1
4479,2024,Parkland,38
4480,2024,Pasc,1
4481,2024,Pasco,192
4482,2024,Pateros,2
4483,2024,Pe Ell,1
4484,2024,Peshastin,6
4485,2024,Plano,1
4486,2024,Point Roberts,12
4487,2024,Port Angeles,140
4488,2024,Port Gamble,1
4489,2024,Port Hadlock,8
4490,2024,Port Ludlow,48
4491,2024,Port Orchard,380
4492,2024,Port Townsend,98
4493,2024,Portsmouth,1
4494,2024,Poulsbo,177
4495,2024,Pouslbo,1
4496,2024,Prescott,2
4497,2024,Preston,7
4498,2024,Prosser,22
4499,2024,Pullman,96
4500,2024,Puyallup,557
4501,2024,Quilcene,12
4502,2024,Quinault,1
4503,2024,Quincy,35
4504,2024,Rainier,17
4505,2024,Rancho Cucamonga,1
4506,2024,Randle,1
4507,2024,Ravensdale,27
4508,2024,Raymond,7
4509,2024,Reardan,2
4510,2024,Redmond,1699
4511,2024,Renton,1821
4512,2024,Republic,5
4513,2024,Rice,2
4514,2024,Richland,294
4515,2024,Ridgefield,254
4516,2024,Ritzville,5
4517,2024,Riverside,3
4518,2024,Rochester,34
4519,2024,Rock Island,7
4520,2024,Rockford,1
4521,2024,Ronald,16
4522,2024,Rosalia,1
4523,2024,Rosburg,2
4524,2024,Roslyn,6
4525,2024,Roy,32
4526,2024,Royal City,5
4527,2024,Ruston,10
4528,2024,Ryderwood,1
4529,2024,Sammamish,1299
4530,2024,San Diego,3
4531,2024,San Francisco,1
4532,2024,San Juan Is,1
4533,2024,San Mateo,1
4534,2024,Seabeck,30
4535,2024,Seaside,2
4536,2024,Seatac,242
4537,2024,Seattle,7219
4538,2024,Sedro Woolley,11
4539,2024,Sedro-Woolley,43
4540,2024,Sekiu,3
4541,2024,Selah,33
4542,2024,Sequim,121
4543,2024,Seven Bays,1
4544,2024,Shaw Island,2
4545,2024,Shelton,115
4546,2024,Shoreline,495
4547,2024,Shreveport,1
4548,2024,Silver Creek,4
4549,2024,Silverdale,120
4550,2024,Silverlake,3
4551,2024,Skykomish,2
4552,2024,Snohomish,558
4553,2024,Snoqualmie,259
4554,2024,Snoqualmie Pass,7
4555,2024,Snowden,6
4556,2024,Soap Lake,2
4557,2024,South Bend,4
4558,2024,South Hill,202
4559,2024,Spanaway,153
4560,2024,Spangle,2
4561,2024,Spokane,1010
4562,2024,Spokane Valley,315
4563,2024,Sprague,1
4564,2024,Springdale,1
4565,2024,Springfield,1
4566,2024,St John,1
4567,2024,Stanwood,123
4568,2024,Steilacoom,52
4569,2024,Stevenson,10
4570,2024,Streamwood,1
4571,2024,Sultan,67
4572,2024,Sumas,8
4573,2024,Sumner,45
4574,2024,Sunnyside,25
4575,2024,Suquamish,21
4576,2024,Surfside,11
4577,2024,Suwanee,1
4578,2024,Tacoma,1109
4579,2024,Tahuya,7
4580,2024,Talladega,1
4581,2024,Tekoa,1
4582,2024,Tenino,23
4583,2024,Thorp,2
4584,2024,Tieton,3
4585,2024,Toano,1
4586,2024,Toledo,6
4587,2024,Tomah,1
4588,2024,Tonasket,5
4589,2024,Toppenish,7
4590,2024,Touchet,4
4591,2024,Trout Lake,7
4592,2024,Tukwila,188
4593,2024,Tumwater,168
4594,2024,Turlock,1
4595,2024,Twisp,14
4596,2024,Underwood,6
4597,2024,Union,20
4598,2024,Uniontown,2
4599,2024,University Place,195
4600,2024,Vader,2
4601,2024,Valley,4
4602,2024,Valleyford,9
4603,2024,Vancouver,1906
4604,2024,Vashon,122
4605,2024,Vaughn,7
4606,2024,Veradale,22
4607,2024,Virginia Beach,1
4608,2024,Waitsburg,3
4609,2024,Walla Walla,105
4610,2024,Wapato,3
4611,2024,Warden,4
4612,2024,Warren,4
4613,2024,Washington,1
4614,2024,Washougal,150
4615,2024,Wellpinit,2
4616,2024,Wenatchee,132
4617,2024,West Richland,72
4618,2024,Westport,4
4619,2024,White Salmon,39
4620,2024,Wilbur,3
4621,2024,Willapa,1
4622,2024,Winchester,1
4623,2024,Winlock,21
4624,2024,Winthrop,28
4625,2024,Woodinville,544
4626,2024,Woodland,45
4627,2024,Woodway,24
4628,2024,Wrch,1
4629,2024,Yacolt,16
4630,2024,Yakima,206
4631,2024,Yarrow Point,33
4632,2024,Yelm,102
4633,2024,Yorktown,1
4634,2024,Zillah,11
4635,2025,Aberdeen,12
4636,2025,Airway Heights,5
4637,2025,Alderdale,1
4638,2025,Algona,6
4639,2025,Allyn,11
4640,2025,Amanda Park,1
4641,2025,Amboy,5
4642,2025,Anacortes,85
4643,2025,Anderson Island,6
4644,2025,Ariel,2
4645,2025,Arlington,68
4646,2025,Ashford,2
4647,2025,Asotin,2
4648,2025,Auburn,256
4649,2025,Bainbridge Island,185
4650,2025,Baring,1
4651,2025,Battle Ground,74
4652,2025,Beaux Arts,2
4653,2025,Belfair,18
4654,2025,Bellevue,1356
4655,2025,Bellingham,336
4656,2025,Benge,1
4657,2025,Benton City,10
4658,2025,Bingen,1
4659,2025,Black Diamond,48
4660,2025,Blaine,38
4661,2025,Bonney Lake,170
4662,2025,Bothell,848
4663,2025,Bow,17
4664,2025,Bremerton,156
4665,2025,Brier,30
4666,2025,Brush Prairie,26
4667,2025,Buckley,31
4668,2025,Burbank,2
4669,2025,Burien,112
4670,2025,Burlington,8
4671,2025,California,1
4672,2025,Camano Island,56
4673,2025,Camas,173
4674,2025,Carnation,38
4675,2025,Carson,1
4676,2025,Cashmere,7
4677,2025,Castle Rock,9
4678,2025,Cathlamet,3
4679,2025,Centralia,20
4680,2025,Chattaroy,4
4681,2025,Chehalis,23
4682,2025,Chelan,18
4683,2025,Chelan Falls,1
4684,2025,Cheney,28
4685,2025,Chewelah,2
4686,2025,Chimacum,4
4687,2025,Clarkston,2
4688,2025,Clayton,2
4689,2025,Cle Elum,28
4690,2025,Clinton,28
4691,2025,Clyde Hill,48
4692,2025,Colbert,18
4693,2025,College Place,9
4694,2025,Colville,4
4695,2025,Concrete,2
4696,2025,Connell,3
4697,2025,Cosmopolis,1
4698,2025,Cougar,1
4699,2025,Coulee City,1
4700,2025,Coupeville,15
4701,2025,Covington,75
4702,2025,Creston,1
4703,2025,Cusick,2
4704,2025,Custer,2
4705,2025,Dallesport,1
4706,2025,Darrington,6
4707,2025,Davenport,1
4708,2025,Dayton,4
4709,2025,Deer Park,12
4710,2025,Deming,2
4711,2025,Des Moines,88
4712,2025,Des Plaines,1
4713,2025,Dover,1
4714,2025,Dupont,28
4715,2025,Duvall,80
4716,2025,East Wenatchee,28
4717,2025,Easton,1
4718,2025,Eastsound,24
4719,2025,Eatonville,20
4720,2025,Edgewood,35
4721,2025,Edmonds,267
4722,2025,Electric City,3
4723,2025,Elk,4
4724,2025,Ellensburg,25
4725,2025,Elma,6
4726,2025,Eltopia,1
4727,2025,Enumclaw,36
4728,2025,Ephrata,9
4729,2025,Ethel,1
4730,2025,Everett,387
4731,2025,Everson,8
4732,2025,Fairchild Air Force Base,4
4733,2025,Fall City,23
4734,2025,Federal Way,237
4735,2025,Ferndale,49
4736,2025,Fife,63
4737,2025,Fircrest,16
4738,2025,Ford,1
4739,2025,Forks,1
4740,2025,Fort Leavenworth,2
4741,2025,Fox Island,27
4742,2025,Freeland,30
4743,2025,Friday Harbor,35
4744,2025,Garfield,1
4745,2025,Gig Harbor,242
4746,2025,Glacier,1
4747,2025,Gold Bar,7
4748,2025,Goldendale,4
4749,2025,Graham,45
4750,2025,Grand Coulee,2
4751,2025,Grandview,1
4752,2025,Granite Falls,17
4753,2025,Grapeview,10
4754,2025,Grayland,1
4755,2025,Greenacres,20
4756,2025,Greenbank,8
4757,2025,Hansville,9
4758,2025,Hoodsport,3
4759,2025,Hoquiam,7
4760,2025,Hunts Point,4
4761,2025,Husum,2
4762,2025,Ilwaco,3
4763,2025,Indianola,3
4764,2025,Issaquah,391
4765,2025,Jacksonville,1
4766,2025,Jbsa Lackland,1
4767,2025,Joint Base Lewis Mcchord,15
4768,2025,Kalama,10
4769,2025,Kelso,16
4770,2025,Kenmore,130
4771,2025,Kennewick,84
4772,2025,Kent,411
4773,2025,Kettle Falls,5
4774,2025,Keyport,4
4775,2025,Kingston,25
4776,2025,Kirkland,720
4777,2025,Klickitat,1
4778,2025,La Center,22
4779,2025,La Conner,10
4780,2025,Lacey,117
4781,2025,Lake Forest Park,76
4782,2025,Lake Stevens,157
4783,2025,Lake Tapps,55
4784,2025,Lakebay,10
4785,2025,Lakewood,95
4786,2025,Langley,16
4787,2025,Leavenworth,34
4788,2025,Liberty Lake,46
4789,2025,Libertyville,1
4790,2025,Lilliwaup,3
4791,2025,Long Beach,4
4792,2025,Longbranch,1
4793,2025,Longview,37
4794,2025,Loon Lake,2
4795,2025,Lopez Island,13
4796,2025,Lummi Island,2
4797,2025,Lyle,2
4798,2025,Lynden,19
4799,2025,Lynnwood,468
4800,2025,Malaga,3
4801,2025,Manson,9
4802,2025,Maple Falls,3
4803,2025,Maple Valley,152
4804,2025,Marysville,162
4805,2025,Mattawa,3
4806,2025,Mazama,3
4807,2025,Mccleary,8
4808,2025,Mead,13
4809,2025,Medical Lake,2
4810,2025,Medina,47
4811,2025,Menlo,1
4812,2025,Mercer Island,289
4813,2025,Mica,1
4814,2025,Mill Creek,100
4815,2025,Milton,12
4816,2025,Monitor,1
4817,2025,Monroe,88
4818,2025,Montesano,10
4819,2025,Moses Lake,29
4820,2025,Mossyrock,3
4821,2025,Mount Vernon,67
4822,2025,Mountlake Terrace,46
4823,2025,Moxee,3
4824,2025,Mukilteo,104
4825,2025,Murdock,1
4826,2025,Naches,3
4827,2025,Newcastle,117
4828,2025,Newman Lake,5
4829,2025,Newport,4
4830,2025,Nine Mile Falls,5
4831,2025,Nooksack,1
4832,2025,Nordland,2
4833,2025,Normandy Park,39
4834,2025,North Bend,81
4835,2025,North Bonneville,1
4836,2025,North Cove,2
4837,2025,Oak Harbor,59
4838,2025,Ocean Park,4
4839,2025,Ocean Shores,16
4840,2025,Okanogan,3
4841,2025,Olalla,15
4842,2025,Olga,4
4843,2025,Olympia,438
4844,2025,Omak,2
4845,2025,Onalaska,3
4846,2025,Orcas,1
4847,2025,Orlando,1
4848,2025,Orondo,5
4849,2025,Orting,25
4850,2025,Othello,5
4851,2025,Otis Orchards,9
4852,2025,Oysterville,1
4853,2025,Pacific,10
4854,2025,Pacific Beach,4
4855,2025,Palisades,1
4856,2025,Palouse,1
4857,2025,Parkland,8
4858,2025,Pasco,64
4859,2025,Pe Ell,1
4860,2025,Point Roberts,5
4861,2025,Port Angeles,39
4862,2025,Port Hadlock,8
4863,2025,Port Ludlow,20
4864,2025,Port Orchard,132
4865,2025,Port Townsend,53
4866,2025,Poulsbo,93
4867,2025,Pouslbo,1
4868,2025,Preston,1
4869,2025,Prosser,4
4870,2025,Pullman,42
4871,2025,Puyallup,239
4872,2025,Quilcene,4
4873,2025,Quincy,11
4874,2025,Rainier,6
4875,2025,Randle,1
4876,2025,Ravensdale,5
4877,2025,Raymond,2
4878,2025,Reardan,1
4879,2025,Redmond,928
4880,2025,Renton,547
4881,2025,Rice,1
4882,2025,Richland,136
4883,2025,Ridgefield,94
4884,2025,Ritzville,2
4885,2025,Rochester,13
4886,2025,Rock Island,4
4887,2025,Ronald,3
4888,2025,Roy,10
4889,2025,Royal City,3
4890,2025,Ruston,7
4891,2025,Saint Louis,1
4892,2025,Sammamish,763
4893,2025,San Francisco,1
4894,2025,Seabeck,18
4895,2025,Seatac,505
4896,2025,Seattle,3852
4897,2025,Seaview,1
4898,2025,Sedro Woolley,4
4899,2025,Sedro-Woolley,24
4900,2025,Selah,18
4901,2025,Sequim,55
4902,2025,Shaw Island,2
4903,2025,Shelton,30
4904,2025,Shoreline,236
4905,2025,Silverdale,48
4906,2025,Silverlake,4
4907,2025,Skykomish,1
4908,2025,Snohomish,246
4909,2025,Snoqualmie,141
4910,2025,Snoqualmie Pass,3
4911,2025,Soap Lake,2
4912,2025,South Bend,2
4913,2025,South Hill,84
4914,2025,South Prairie,1
4915,2025,Spanaway,52
4916,2025,Spangle,1
4917,2025,Spokane,342
4918,2025,Spokane Valley,70
4919,2025,Stanwood,54
4920,2025,Steilacoom,18
4921,2025,Stevenson,6
4922,2025,Sultan,19
4923,2025,Sumas,3
4924,2025,Sumner,21
4925,2025,Sunnyside,7
4926,2025,Suquamish,8
4927,2025,Surfside,2
4928,2025,Tacoma,513
4929,2025,Tahuya,3
4930,2025,Tenino,13
4931,2025,Thorp,1
4932,2025,Tieton,1
4933,2025,Toledo,2
4934,2025,Tonasket,2
4935,2025,Touchet,2
4936,2025,Toutle,2
4937,2025,Trout Lake,2
4938,2025,Tukwila,284
4939,2025,Tulalip,1
4940,2025,Tumwater,68
4941,2025,Twisp,5
4942,2025,Underwood,3
4943,2025,Union,5
4944,2025,University Place,88
4945,2025,Vader,2
4946,2025,Valleyford,1
4947,2025,Vancouver,926
4948,2025,Vashon,50
4949,2025,Vaughn,4
4950,2025,Veradale,4
4951,2025,Waitsburg,1
4952,2025,Walla Walla,40
4953,2025,Walla Walla Co,1
4954,2025,Wapato,2
4955,2025,Warren,2
4956,2025,Washington,1
4957,2025,Washougal,52
4958,2025,Waterville,1
4959,2025,Wenatchee,53
4960,2025,West Richland,25
4961,2025,Westport,1
4962,2025,White Salmon,16
4963,2025,White Swan,1
4964,2025,Wilbur,1
4965,2025,Willapa,2
4966,2025,Winlock,10
4967,2025,Winthrop,11
4968,2025,Woodinville,251
4969,2025,Woodland,17
4970,2025,Woodway,15
4971,2025,Wrch,1
4972,2025,Yacolt,8
4973,2025,Yakima,82
4974,2025,Yarrow Point,21
4975,2025,Yelm,35
4976,2025,Zillah,4
